"","CaseId","WEIGHT","P_CARLSON_EXP","P_WAYNE_EXP","P_WAYNE_EXP2","P_RELIG","P_ATTEND","P_SINCLAIR_EXP1","RND_00","ADS1","ADS2","CARLSON1","SCREENER","WAYNE1","WAYNE1_TOTALTIME","WAYNE2","WAYNE2_TOTALTIME","WAYNE3","WAYNE3_TOTALTIME","DISPLAY_WAYNE","DISPLAY_WAYNE_TOTALTIME","WAYNE45_ORDER1","WAYNE45_ORDER2","WAYNE4_TOTALTIME","WAYNE4","WAYNE5_TOTALTIME","WAYNE5","WAYNE6","RAN_WAYNE7_1A","RAN_WAYNE7_1B","WAYNE7_1","WAYNE7_1_TOTALTIME","RAN_WAYNE7_2A","RAN_WAYNE7_2B","WAYNE7_2","WAYNE7_2_TOTALTIME","WAYNE8","RAN_WAYNE9A","RAN_WAYNE9B","WAYNE9","WAYNE9_TOTALTIME","WAYNE10","WAYNE1112_ORDER1","WAYNE1112_ORDER2","WAYNE11","WAYNE12","WAYNE13_ORDER1","WAYNE13_ORDER2","WAYNE13_ORDER3","WAYNE13_ORDER4","WAYNE13_ORDER5","WAYNE13_ORDER6","WAYNE13_ORDER7","WAYNE13_ORDER8","WAYNE13_ORDER9","WAYNE13_A","WAYNE13_B","WAYNE13_C","WAYNE13_D","WAYNE13_E","WAYNE13_F","WAYNE13_G","WAYNE13_H","WAYNE13_I","COLLINS3","COLLINS4","COLLINS5_ORDER1","COLLINS5_ORDER2","COLLINS5_ORDER3","COLLINS5_ORDER4","COLLINS5_ORDER5","COLLINS5A","COLLINS5B","COLLINS5C","COLLINS5D","COLLINS5E","COLLINS6_ORDER1","COLLINS6_ORDER2","COLLINS6_ORDER3","COLLINS6_ORDER4","COLLINS6_ORDER5","COLLINS6_ORDER6","COLLINS6A","COLLINS6B","COLLINS6C","COLLINS6D","COLLINS6E","COLLINS6F","COLLINS7","COLLINS8","COLLINS9","COLLINS10","COLLINS1","COLLINS2","COLLINS11","COLLINS12","COLLINS13","COLLINS14","COLLINS1516_ORDER1","COLLINS1516_ORDER2","COLLINS15","COLLINS16","CARLSON2","CARLSON2_TOTALTIME","CARLSON3","RAN_CARLSON4A","RAN_CARLSON4B","RAN_CARLSON4C","CARLSON4","ADS3_ORDER1","ADS3_ORDER2","ADS3_ORDER3","ADS3_A","ADS3_B","ADS3_C","ADS4_ORDER1","ADS4_ORDER2","ADS4_ORDER3","ADS4_ORDER4","ADS4_ORDER5","ADS4_ORDER6","ADS4_ORDER7","ADS4_ORDER8","ADS4_ORDER9","ADS4_ORDER10","ADS4_ORDER11","ADS4_ORDER12","ADS4_ORDER13","ADS4_ORDER14","ADS4_ORDER15","ADS4_ORDER16","ADS4_ORDER17","ADS4_ORDER18","ADS4_ORDER19","ADS4_ORDER20","ADS4_A","ADS4_B","ADS4_C","ADS4_D","ADS4_E","ADS4_F","ADS4_G","ADS4_H","ADS4_I","ADS4_J","ADS4_K","ADS4_L","ADS4_M","ADS4_N","ADS4_O","ADS4_P","ADS4_Q","ADS4_R","ADS4_S","ADS4_T","ADS512_ORDER1","ADS512_ORDER2","ADS512_ORDER3","ADS512_ORDER4","ADS512_ORDER5","ADS512_ORDER6","ADS512_ORDER7","ADS5","ADS6","ADS7","ADS8","ADS9","ADS11","ADS12","CARLSON5","RAN_SINCLAIR1A","RAN_SINCLAIR1B","RAN_SINCLAIR1C","RAN_SINCLAIR1D","RAN_SINCLAIR1E","RAN_SINCLAIR1F","RAN_SINCLAIR1G","RAN_SINCLAIR1H","RAN_SINCLAIR1I","SINCLAIR1_1","SINCLAIR1_2","SINCLAIR1_3","SINCLAIR1_4","SINCLAIR1_5","SINCLAIR1_6","SINCLAIR1_7","SINCLAIR1_8","SINCLAIR1_9","SINCLAIR1_10","SINCLAIR1_DK","SINCLAIR1_SKP","SINCLAIR1_REF","SINCLAIR4","SINCLAIR5","RAN_SINCLAIRREVISED1A","RAN_SINCLAIRREVISED1B","SINCLAIRREVISED1","RAN_SINCLAIRREVISED2A","RAN_SINCLAIRREVISED2B","SINCLAIRREVISED2","RAN_SINCLAIRREVISED3A","RAN_SINCLAIRREVISED3B","SINCLAIRREVISED3","SINCLAIR9","RAN_SINCLAIR12A","RAN_SINCLAIR12B","SINCLAIR12","RAN_SINCLAIR13A","RAN_SINCLAIR13B","SINCLAIR13","SINCLAIR14","RAN_SINCLAIR15_1A","RAN_SINCLAIR15_1B","RAN_SINCLAIR15_1C","SINCLAIR15_1","RAN_SINCLAIR15_2A","RAN_SINCLAIR15_2B","RAN_SINCLAIR15_2C","SINCLAIR15_2","RAN_SINCLAIR15_3A","RAN_SINCLAIR15_3B","RAN_SINCLAIR15_3C","SINCLAIR15_3","RAN_SINCLAIR15_4A","RAN_SINCLAIR15_4B","RAN_SINCLAIR15_4C","SINCLAIR15_4","SINCLAIR16_1","SINCLAIR16_2","SINCLAIR16_3","SINCLAIR16_4","SINCLAIR16_5","SINCLAIR16_DK","SINCLAIR16_SKP","SINCLAIR16_REF","SINCLAIR17","SINCLAIR18","PartyID7","IDEO","QPA003B","VOTE20","QPA015A","QPAC2","HHINC_9","HHINC_4","STARTDT","ENDDT","duration","SURV_MODE","SURV_LANG","Device","GENDER","AGE","AGE4","AGE7","RACETHNICITY","EDUC5","MARITAL","EMPLOY","INCOME","STATE","REGION4","REGION9","METRO","INTERNET","HOUSING","HOME_TYPE","PHONESERVICE","HHSIZE","HH01","HH25","HH612","HH1317","HH18OV"
"179",623,2.78311595,1,3,2,11,2,3,1,3,3,3,6,"",NA,"",NA,"Play video after work. Taking a nap after work. Cooking and eatin a nice dinner",90,1,6,1,2,27,6,7,6,6,NA,NA,NA,NA,2,1,1,15,2,1,2,1,41,2,2,1,1,4,7,9,1,3,5,4,2,8,6,2,4,2,2,4,4,4,4,2,NA,2,1,3,5,4,2,4,5,2,2,2,1,3,5,4,2,6,2,2,4,3,3,2,3,3,3,1,2,"3",4,4,4,4,1,2,50,50,1,37,50,1,2,3,2,1,3,2,3,3,3,10,7,9,15,16,1,3,18,11,5,4,19,20,14,2,17,12,13,8,6,2,2,2,4,5,2,3,2,5,2,5,2,5,5,5,2,2,2,5,2,4,3,6,5,7,2,1,2,3,1,1,1,1,1,"John smith",9,2,6,7,3,8,1,5,4,1,0,0,0,1,0,1,0,1,1,0,0,0,4,4,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2,1,6,4,3,2,2,1,4,2,"11/17/2020 14:32","11/17/2020 15:00",29,2,1,"Smartphone",2,29,1,2,1,2,6,7,7,"VA",3,5,1,1,2,1,4,3,0,0,0,0,2
"180",627,0.68389568,3,2,1,7,3,4,0,2,3,2,6,"",NA,"Liars and rude people",67,"",NA,1,1,2,1,7,5,14,1,4,1,2,2,5,NA,NA,NA,NA,2,1,2,1,7,2,1,2,4,3,3,1,5,4,6,9,2,7,8,5,5,5,5,2,5,5,5,3,0,2,3,1,5,4,2,3,3,3,3,3,3,1,5,4,6,2,3,3,3,3,98,3,1,3,1,1,1,"",NA,3,4,4,1,2,97,100,1,4,51,1,2,3,1,3,1,2,3,3,3,3,20,11,1,5,4,17,10,6,9,16,19,13,14,18,2,7,15,12,8,1,6,6,5,5,5,5,4,5,2,1,4,4,4,4,4,6,4,4,5,2,1,6,5,7,4,3,4,4,4,1,3,1,4,"John Smith",5,3,4,6,7,8,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,0,1,0,0,0,0,0,0,2,2,3,2,3,1,4,1,8,4,"11/19/2020 19:24","11/20/2020 10:34",21,2,1,"Smartphone",2,26,1,2,2,3,5,1,15,"MD",3,5,1,1,1,1,4,4,0,0,0,0,4
"181",628,2.07381188,3,1,2,10,1,1,1,2,4,2,6,"Surgery. The idea of being unconscious while being cut open by someone else is terrifying. 

Unlawful arrest/use of force by law enforcement. Police have so much unquestion discretion. They could be completely wrong in thinking you committed a crime amd try to arrest you. Any hesitation to detention is met with force and you cant defend yourselfnor else youd face felony charges.

Violent right wing extremists. Or really any rascist who feels empowered to attack another person. They stormed state capitals. They attack protesters. They have no logical reasoning or critical thinking ability.",220,"",NA,"",NA,1,23,1,2,29,2,7,4,6,NA,NA,NA,NA,2,1,2,9,2,2,1,2,54,2,1,2,5,6,2,7,6,8,4,9,3,5,1,3,2,2,3,2,4,2,1,1,0,3,2,4,3,5,1,5,2,98,2,1,2,6,4,3,5,1,5,4,5,5,3,4,3,3,3,1,1,"",NA,3,3,3,2,1,94,95,1,296,3,2,1,3,1,2,3,1,4,4,3,2,14,16,7,13,18,6,20,8,15,4,9,19,3,5,12,1,17,10,11,1,6,6,6,3,6,3,1,6,1,1,1,6,1,6,1,6,3,6,1,4,7,2,1,3,6,5,4,3,4,1,2,3,4,"Dont remember",6,1,2,9,4,8,5,3,7,1,1,1,1,1,0,1,1,1,0,0,0,0,3,4,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,4,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,2,3,5,1,3,1,2,1,"11/18/2020 13:18","11/18/2020 13:42",24,2,1,"Smartphone",1,25,1,2,4,4,1,1,3,"IN",2,3,1,1,2,3,4,3,0,0,0,0,3
"182",630,0.93653066,2,2,1,11,NA,4,1,3,3,2,6,"",NA,"I am angry that businesses and lives are being destroyed by lockdowns that don’t work. The “science” is being cherry picked despite the studies that are demonstrating lockdowns don’t work and big tech is not allowing the info they don’t agree with to be distributed. The goal I believe is to turn us into obedient zombies.
Antifa’s attacks on people and property make me pissed. They claim to be anti fascist yet they behave like Hitler’s brown shirts or Mussolini’s black shirts. Take your pick. They are evil anarchists.
I am angry that Facebook and Google are censoring people they don’t agree with. I never use google anymore for searches as they bias results. I’m leaving twitter for Parler. I would love to leave FB if it wasn’t for actual nor virtual friends. I may yet.",1045,"",NA,1,3,2,1,5,6,22,5,5,2,1,1,21,NA,NA,NA,NA,2,1,2,1,11,2,2,1,1,6,4,6,3,7,8,5,2,1,9,2,4,2,2,4,2,5,2,2,NA,2,4,3,5,2,1,4,3,1,2,2,4,6,3,5,2,1,2,4,3,3,2,2,1,3,3,3,1,"",NA,1,1,1,1,2,50,51,1,22,51,2,1,3,2,3,2,1,4,4,4,4,6,3,7,14,20,12,11,16,8,10,18,5,2,17,13,19,1,9,15,4,4,2,2,5,2,5,2,6,1,6,1,6,4,4,4,4,3,6,3,3,7,4,6,1,5,2,1,2,1,1,1,1,1,"Don’t remember",8,2,1,4,5,7,6,3,9,1,1,0,0,1,1,1,0,0,0,0,0,0,2,5,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,1,0,0,0,0,0,0,0,2,1,6,4,4,2,2,1,7,3,"11/24/2020 9:38","11/24/2020 10:14",36,2,1,"Desktop",2,67,4,6,1,3,1,5,13,"CA",4,9,1,1,1,1,2,2,0,0,0,0,2
"183",637,1.06659201,1,2,2,1,7,3,0,4,4,3,6,"",NA,"I become angry when I see any form of persecution. Wheater it is from family members,  governments or strangers.  It can come in the form of putting one social class ahead of others, physical, sexual or verbal abuse. Sex trafficking drugs. Bullying! Mistreatment of animals. Flagrant misuse of the Earths resources. 

Illnesses that there is nothing that can be done about them.

TV shows that glorify violence.

Your question about terrorism is rather misleading. Who is a terrorist. Some say the US is. Should it too be met with violence?",100,"",NA,1,4,2,1,10,1,13,1,6,NA,NA,NA,NA,2,1,2,6,1,1,2,2,3,1,1,2,6,5,8,3,6,7,1,4,2,9,5,2,2,2,2,2,2,2,1,2,NA,3,3,1,4,2,5,4,2,5,2,4,3,6,1,4,2,5,4,4,4,4,4,2,3,3,3,4,3,"45",1,4,4,4,2,1,100,100,1,53,49,1,2,3,1,3,1,2,4,4,4,8,3,10,6,7,1,4,13,11,17,2,12,9,5,16,15,14,19,18,20,1,6,1,6,6,6,1,6,6,1,1,6,6,98,98,6,6,98,98,98,4,1,6,7,5,3,2,98,98,98,98,98,98,98,"John Smith",5,3,4,9,8,2,1,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,98,98,1,2,98,1,2,98,1,2,98,98,1,2,98,1,2,98,98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,NA,NA,NA,NA,0,0,0,0,0,0,1,0,98,98,4,-1,1,4,4,1,2,1,"11/18/2020 1:02","11/18/2020 1:35",33,2,1,"Smartphone",2,64,4,5,1,2,3,6,3,"CA",4,9,0,1,1,1,1,1,0,0,0,0,1
"184",642,0.5613129,3,2,2,10,NA,4,1,3,3,2,6,"",NA,"Most of the things that make me really angry involve injustice in my community and in the country including the continued police brutality in my city against peaceful protesters and black men. I am also angry that I lost my job then lost my unemployment and have been waiting for a hearing for 6 months now with no income.",165,"",NA,1,2,1,2,5,2,5,2,6,NA,NA,NA,NA,1,2,2,14,2,1,2,2,7,1,2,1,2,4,5,1,2,9,3,8,7,4,6,3,3,3,2,3,2,4,1,3,0,3,5,1,2,3,4,5,5,2,2,1,5,1,2,3,4,6,5,5,5,2,2,1,3,3,3,3,1,"",NA,1,1,1,2,1,100,100,1,24,3,1,2,3,1,1,2,3,3,2,1,10,18,19,5,1,2,11,15,9,14,3,8,7,4,6,12,17,20,16,13,1,6,5,6,3,5,4,1,4,2,1,1,6,5,5,1,6,2,4,1,6,4,5,7,2,3,1,4,1,4,1,1,1,4,"John",5,3,7,1,6,8,9,2,4,0,1,0,0,0,0,1,1,1,0,0,0,0,5,3,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,0,1,0,1,0,0,0,0,1,2,1,2,3,1,4,1,6,2,"11/17/2020 12:32","11/17/2020 12:52",21,2,1,"Smartphone",2,28,1,2,1,4,5,1,10,"VA",3,5,1,1,2,1,4,2,0,0,0,0,1
"185",643,0.4806138,3,2,2,11,1,1,1,3,2,3,6,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,1,4,2,4,4,4,2,3,6,2,5,1,4,1,4,5,4,5,2,3,3,3,3,4,"9",1,4,4,4,2,1,100,100,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,77,2,7,11,8,15,19,17,3,20,10,12,6,2,5,9,16,1,18,13,4,14,2,5,5,5,5,2,5,5,5,2,5,5,5,5,5,2,5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6,5,3,9,7,4,8,1,2,0,1,1,1,0,1,1,0,0,0,0,0,0,5,5,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,77,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,77,77,3,5,4,3,3,1,4,2,"11/17/2020 15:02","11/17/2020 15:31",29,1,1,"Phone interview (not online)",2,42,2,3,3,3,5,4,7,"TX",3,7,1,1,2,3,2,3,0,0,0,0,1
"186",644,0.68540682,3,1,2,11,1,2,0,2,3,2,6,"I worry about my family's health due to addictions and depression. I worry about young relatives with a brand new driver's license. I worry about Covid-19 even though we take all precautions.",262,"",NA,"",NA,1,5,2,1,18,3,30,2,5,NA,NA,NA,NA,2,1,2,34,1,1,2,2,30,1,2,1,1,4,4,1,6,7,8,9,2,3,5,1,3,2,1,4,3,2,4,2,NA,3,4,1,2,3,5,4,4,3,2,3,4,1,6,2,3,5,4,3,4,4,3,3,3,3,3,2,4,"38",1,4,3,3,1,2,66,67,1,55,0,1,2,3,1,1,2,3,3,3,3,4,19,1,16,12,18,6,13,7,14,8,17,9,20,11,10,15,2,3,5,1,6,3,5,5,5,5,2,5,2,1,1,6,4,3,1,5,2,2,5,2,5,7,4,3,6,1,2,2,2,1,2,2,2,"Smith",1,4,3,6,9,2,5,7,8,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,3,NA,NA,NA,NA,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,2,2,3,3,4,1,3,1,9,4,"11/17/2020 14:51","11/17/2020 15:39",48,2,1,"Desktop",2,73,4,6,1,2,1,5,18,"KS",2,4,1,1,1,1,3,2,0,0,0,0,2
"187",646,0.5089766,2,2,1,2,4,4,1,4,3,3,6,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,4,5,4,5,4,2,2,6,1,3,2,4,5,2,3,4,4,4,2,3,3,3,2,1,"",NA,4,2,2,2,1,100,100,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,4,4,6,15,19,1,11,3,7,2,17,4,20,16,10,18,8,14,13,12,5,9,1,4,1,6,6,1,4,1,6,1,2,1,6,6,3,1,3,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,7,4,3,6,1,9,8,5,0,1,0,0,0,1,1,0,0,0,0,0,0,2,5,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,1,0,0,0,0,0,0,0,2,1,5,4,4,2,2,1,5,2,"11/17/2020 0:15","11/18/2020 17:31",28,1,1,"Phone interview (not online)",1,69,4,6,1,3,3,5,9,"WA",4,9,0,1,1,1,3,1,0,0,0,0,1
"188",648,0.8716056,1,2,1,1,9,3,0,2,3,2,6,"",NA,"I don't get angry about things I can not control",53,"",NA,1,5,2,1,7,1,21,1,1,2,1,2,36,NA,NA,NA,NA,2,2,1,2,91,2,1,2,3,4,9,7,1,8,3,5,6,4,2,2,2,2,1,3,4,2,3,3,NA,2,1,3,5,4,2,4,2,2,2,2,1,3,5,6,4,2,3,2,3,3,2,2,3,3,3,3,3,"16",4,4,4,4,1,2,75,75,1,24,28,1,2,3,1,1,3,2,3,2,2,13,9,19,20,10,7,17,1,12,8,15,14,11,3,16,18,5,6,4,2,1,6,6,6,6,6,4,1,6,3,1,1,6,5,5,1,6,1,3,3,1,2,7,4,3,6,5,2,3,3,1,1,2,3,"John somebody",5,1,8,3,4,7,6,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,2,4,4,1,1,1,6,3,"11/17/2020 13:02","11/17/2020 13:34",33,2,1,"Smartphone",1,44,2,3,2,4,5,6,11,"GA",3,5,1,1,2,3,2,6,0,0,0,2,2
"189",650,1.25008267,1,3,1,9,1,1,0,2,3,2,6,"",NA,"",NA,"Walking my dogs, working on my computer, listening to podcasts",63,1,6,1,2,25,7,43,6,3,2,1,2,15,NA,NA,NA,NA,3,2,1,2,80,2,1,2,1,3,3,7,4,1,9,8,2,6,5,3,2,3,3,3,4,3,1,1,38,2,3,4,1,2,5,4,2,3,2,2,3,4,1,2,6,5,4,2,4,2,2,2,3,3,3,4,2,"32",8,1,1,2,2,1,50,50,1,232,19,1,2,3,1,3,1,2,2,2,2,17,3,7,11,19,4,1,9,13,8,2,6,14,5,12,10,15,16,18,20,2,5,5,5,4,5,4,1,5,2,2,2,6,5,2,2,6,4,5,2,3,1,7,6,2,5,4,3,3,3,2,3,3,3,"Mr Smith",7,8,4,1,3,9,5,2,6,0,1,0,0,1,1,1,0,1,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,1,2,3,1,4,1,6,3,"11/22/2020 18:53","11/22/2020 19:47",54,2,1,"Smartphone",2,50,3,4,1,3,3,1,11,"NV",4,8,1,1,1,1,4,1,0,0,0,0,1
"190",652,0.16521949,3,3,2,1,2,4,1,2,3,3,98,"",NA,"",NA,"Going to the gym  walking the animals.Going to work on the front line.Working more over time because of covid",165,1,7,2,1,5,7,7,5,5,NA,NA,NA,NA,1,2,1,20,2,2,1,2,23,2,1,2,5,1,7,2,6,1,3,8,5,9,4,3,5,1,2,5,4,5,3,98,60,2,2,1,3,5,4,2,2,1,3,2,2,6,1,3,5,4,1,4,4,1,3,2,1,3,3,2,3,"27.   37",2,2,2,4,2,1,100,100,1,183,44,2,1,3,3,2,1,3,2,2,1,7,2,16,18,19,6,1,15,12,3,8,5,11,9,14,10,4,20,13,17,5,5,1,2,5,3,2,2,4,4,5,2,2,5,5,2,2,2,4,2,1,4,7,2,3,6,5,2,4,3,1,2,2,4,"98",4,6,7,2,5,1,3,9,8,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,0,0,0,0,0,0,0,2,2,2,4,5,1,1,1,7,3,"11/18/2020 8:56","11/18/2020 9:26",31,2,1,"Smartphone",1,65,4,6,2,3,5,1,13,"MA",1,1,1,1,1,1,2,5,0,0,2,0,3
"191",654,0.37907535,3,1,1,11,2,2,1,2,4,2,6,"Mountain Lions. I hike a lot in the hills near where I live. It's rare to see a mountain lion but I know they are there. Recently a mountain lion chased a bicycle rider on a trail that I hike regularly.

Traffic. People make mistakes. I include myself. Sometimes I'll make an impulsive move that results in a close call. I am always relieved and yet a little angry with myself after the close ones. I know that others drive distracted & under the influence etc. It can be pretty scary out there.

My health. I am getting older and so far I am very healthy. However, I am at an age where I am losing loved ones more frequently. My fear is not rational, because I know that I will die and I don't know when. Death doesn't scare me as much as the unknown does.",535,"",NA,"",NA,1,6,2,1,9,1,13,2,6,2,1,2,38,NA,NA,NA,NA,1,1,2,2,20,2,1,2,1,3,6,4,1,5,8,2,9,3,7,2,2,2,3,2,3,2,4,3,NA,3,4,1,5,2,3,3,3,2,2,2,6,4,1,5,2,3,3,3,3,3,4,2,3,3,3,2,3,"24",6,4,4,4,2,1,75,75,1,50,25,1,2,3,1,1,2,3,4,4,4,12,6,11,4,13,19,1,10,16,18,5,8,20,2,14,15,17,9,3,7,1,6,6,4,1,4,1,2,6,1,4,1,6,1,6,1,6,3,3,1,1,7,6,5,4,3,2,4,4,4,2,4,4,4,"Don't remember",5,9,3,4,8,1,6,7,2,0,1,0,1,0,1,1,0,1,0,0,0,0,2,3,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,3,NA,NA,NA,NA,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,2,3,4,3,1,1,1,8,4,"11/17/2020 9:41","11/17/2020 13:37",37,2,1,"Desktop",1,67,4,6,1,3,3,5,14,"CA",4,9,1,1,1,1,4,1,0,0,0,0,1
"192",658,2.24030149,1,3,2,2,NA,3,0,3,3,3,6,"",NA,"",NA,"I spend time in prayer and reading scripture. My faith is important to me.
I eat three meals. I plan for meals and make shopping lists.
I prepare meals for my husband and me, and freeze some meals ahead.",254,1,8,2,1,70,5,60,5,6,NA,NA,NA,NA,2,1,1,66,2,1,2,2,24,2,1,2,5,6,4,5,9,1,8,6,3,7,2,3,4,3,3,4,4,4,3,2,NA,2,4,5,1,3,2,4,2,2,2,4,4,5,1,6,3,2,2,4,4,4,4,2,1,3,3,1,4,"40",9,4,4,4,1,2,75,75,1,53,20,1,2,3,1,1,3,2,3,3,3,4,11,20,12,5,9,17,1,19,8,15,6,3,7,14,2,10,18,16,13,5,2,3,2,5,5,6,1,5,2,5,2,5,2,5,5,2,2,5,4,2,6,1,7,5,4,3,2,3,2,1,1,2,2,"Smith",1,5,7,3,4,6,2,8,9,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA,NA,NA,NA,1,1,0,1,1,0,0,0,2,1,7,6,4,2,2,1,8,4,"11/18/2020 12:28","11/18/2020 13:20",53,2,1,"Smartphone",2,65,4,6,1,4,1,5,14,"NY",1,2,1,1,1,1,4,2,0,0,0,0,2
"193",664,3.28583217,3,2,2,11,1,3,0,2,4,2,6,"",NA,"98",23,"",NA,1,4,1,2,17,3,10,6,5,NA,NA,NA,NA,1,2,2,29,2,2,1,2,20,2,2,1,5,2,9,4,7,8,1,2,6,3,5,2,2,2,1,4,2,5,3,1,48,2,4,1,2,3,5,3,2,4,2,5,4,1,2,6,3,5,2,5,4,3,4,2,3,3,3,2,1,"",NA,1,1,1,2,1,51,51,1,36,7,1,2,3,1,1,2,3,4,4,2,13,10,9,4,7,20,11,8,1,2,19,18,16,15,6,12,3,14,17,5,1,6,6,6,5,6,2,1,6,1,1,1,6,6,4,1,6,1,5,2,5,7,1,3,4,6,2,4,2,4,1,1,2,98,"Steve",9,3,6,1,5,8,4,7,2,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,2,2,2,4,5,1,1,1,8,4,"11/30/2020 16:34","11/30/2020 16:54",20,2,1,"Smartphone",1,56,3,5,1,2,1,1,14,"KS",2,4,1,1,1,2,2,2,0,0,0,0,2
"194",665,0.61286776,2,1,2,2,2,4,0,4,4,3,6,"Anything happening to my son is my top fear. These could include getting hit by a car when walking down the street, getting kidnapped because he's kinda cute, or being injured in a car accident (no matter whose fault).

I am afraid of losing my job and not being able to pay my bills and save for the condo that I have worked so hard for for years.

I am afraid of becoming depressed and not wanting to do anythign to better my life and that of my son's.",117,"",NA,"",NA,1,1,2,1,5,5,8,5,3,NA,NA,NA,NA,2,1,2,14,2,2,1,2,8,1,2,1,5,6,8,1,9,5,4,3,6,7,2,2,3,3,2,1,3,3,1,2,37,3,1,5,4,3,2,5,3,1,2,2,1,5,4,3,6,2,2,2,4,2,5,1,3,3,3,2,2,"2",6,4,4,3,1,2,81,80,1,868,38,1,2,3,2,1,3,2,3,3,3,8,1,11,9,18,16,17,14,5,15,10,4,3,12,19,6,13,20,7,2,4,3,3,2,4,6,1,1,4,1,4,1,6,5,4,1,6,1,3,1,4,2,6,3,5,7,1,1,4,1,1,1,1,4,"JOhn Smith",2,5,6,7,8,3,9,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,1,0,0,0,0,0,0,0,2,1,6,4,4,2,2,1,7,3,"11/17/2020 9:42","11/24/2020 10:54",58,2,1,"Desktop",2,31,2,2,4,3,3,1,13,"CA",4,9,1,1,1,1,3,2,0,0,0,0,2
